date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2021-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2021-10-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,COALINDIA,covered_call_leftover_shares,"covered 8400, uncovered 16800",25200.0,,,,177.5,2.0,,,,,,,,,,,,,,,,,
2021-11-10,COALINDIA,covered_call_topup,"added 16800, covered 25200, uncovered 0",25200.0,,,,177.5,4.0,,,,,,,,,,,,,,,,,
2021-11-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-11-26,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,COALINDIA,corporate_action_value_adjustment,,,,,,,,,1.0,-9.0,1.0,,,,,,,,,,,,,
2021-12-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2021-12-31,BHARTIARTL,covered_call_leftover_shares,"covered 4750, uncovered 908",5658.0,,,,700.0,5.0,,,,,,,,,,,,,,,,,
2021-12-31,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,WIPRO,PUT_STOP_LOSS,,,,,,680.0,,,,,,,,,,605.05,610.895,718.7,,,,,,
2022-01-24,HCLTECH,PUT_STOP_LOSS,,,,,,1260.0,,,,,,,,,,1124.9,1127.2275,1326.15,,,,,,
2022-01-24,TECHM,PUT_STOP_LOSS,,,,,,1700.0,,,,,,,,,,1513.15,1517.08,1784.8,,,,,,
2022-01-27,BHARTIARTL,residual_shares_after_call_away,sell_next_day,908.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2022-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2022-02-21,COALINDIA,dividend,,25200.0,,,,,,5.0,,,,,,,,,,,,,,,,
2022-02-24,SBIN,put_forced_realisation,,,,,,515.0,,,,,,,,,,,,,472.65,9000.0,4654008.9693,3120353.6934312,1533655.2758688,381423.8554670002
2022-02-24,IOC,put_forced_realisation,,,,,,120.0,,,,,,,,,,,,,110.0,39000.0,4699193.5224,2738929.8379641995,1960263.6844358006,390279.6662
2022-02-24,MARUTI,put_forced_realisation,,,,,,8250.0,,,,,,,,,,,,,8210.15,600.0,4970300.841,2348650.1717641996,2621650.6692358004,23949.29882780022
2022-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,,,,,,,
2022-03-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2022-04-19,INFY,PUT_STOP_LOSS,,,,,,1820.0,,,,,,,,,,1562.0,1600.5075,1882.95,,,,,,
2022-04-28,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2022-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2022-05-02,ASIANPAINT,covered_call_leftover_shares,"covered 1350, uncovered 150",1500.0,,,,3340.0,9.0,,,,,,,,,,,,,,,,,
2022-05-04,ASIANPAINT,covered_call_topup,"added 150, covered 1500, uncovered 0",1500.0,,,,3340.0,1.0,,,,,,,,,,,,,,,,,
2022-05-26,UPL,put_forced_realisation,,,,,,790.0,,,,,,,,,,,,,747.45,6500.0,5156059.5593,4017205.0480187475,1138854.5112812524,276780.1936134997
2022-05-26,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2022-05-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2022-05-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,ASIANPAINT,dividend,,1500.0,,,,,,15.5,,,,,,,,,,,,,,,,
2022-06-09,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-29,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,dividend,,300.0,,,,,,4.0,,,,,,,,,,,,,,,,
2022-06-30,BAJFINANCE,dividend,,625.0,,,,,,20.0,,,,,,,,,,,,,,,,
2022-06-30,ADANIPORTS,covered_call_not_available,calls_skipped_distance_cap,6250.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2022-07-01,ADANIPORTS,covered_call_not_available,calls_skipped_distance_cap,6250.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,ASIANPAINT,covered_call_leftover_shares,"covered 1400, uncovered 100",1500.0,,,,3250.0,7.0,,,,,,,,,,,,,,,,,
2022-07-07,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,DRREDDY,dividend,,1000.0,,,,,,30.0,,,,,,,,,,,,,,,,
2022-07-11,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,ADANIPORTS,dividend,,6250.0,,,,,,5.0,,,,,,,,,,,,,,,,
2022-07-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,ASIANPAINT,residual_shares_after_call_away,sell_next_day,100.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2022-08-18,RELIANCE,dividend,,1750.0,,,,,,8.0,,,,,,,,,,,,,,,,
2022-08-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2022-09-13,BAJAJFINSV,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,,,,,,,
2022-09-28,HINDALCO,PUT_STOP_LOSS,,,,,,420.0,,,,,,,,,,360.75,365.66999999999996,430.2,,,,,,
2022-09-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2022-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2022-10-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2022-11-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2022-12-29,APOLLOHOSP,put_forced_realisation,,,,,,4550.0,,,,,,,,,,,,,4524.45,1250.0,5710825.46125,5180452.042689393,530373.4185606064,31982.069523750226
2022-12-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,,,,,,,
2023-01-19,HCLTECH,dividend,,4900.0,,,,,,10.0,,,,,,,,,,,,,,,,
2023-01-25,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,,,,,,,
2023-01-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,,,,,,,
2023-02-24,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2023-02-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,625.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,CIPLA,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,MARUTI,covered_call_not_available,calls_skipped_distance_cap,600.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2023-03-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
