date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2025-09-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-05,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-08,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,
2025-09-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-08,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-09-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-09,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2025-09-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-09,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-09-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-10,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2025-09-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-10,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-11,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2025-09-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-11,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-12,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-15,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-15,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-09-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-16,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-17,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-18,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-19,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-19,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-22,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-22,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-23,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-23,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-24,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-25,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-25,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-26,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-26,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-09-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-29,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-09-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-09-30,SUNPHARMA,covered_call_not_available,calls_skipped_no_eligible_strike,700.0,,,,,,,,,,,,,,,,
2025-09-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,
2025-10-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-10-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2025-10-03,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-03,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-06,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-06,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-07,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-07,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-08,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-09,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-10,TATAMOTORS,covered_call_not_available,skip_termination_announced,1100.0,,,,,,,,,,,,,,,,
2025-10-13,TATAMOTORS,contract_termination,demerger of CV business (record 2025-10-14),,,,,,,,,,,,,,,,,
2025-10-13,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-14,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-15,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-20,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-21,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-23,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-27,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-28,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2025-10-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-10-31,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-10-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-03,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-04,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-06,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-07,NTPC,dividend,,3000.0,,,,,,2.75,,,,,,,,,,
2025-11-07,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-10,POWERGRID,dividend,,3600.0,,,,,,4.5,,,,,,,,,,
2025-11-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-13,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-14,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-19,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-20,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-21,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-25,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2025-11-26,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-27,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-11-28,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-11-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-02,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-03,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-04,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-05,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-15,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-19,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-22,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-23,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-26,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-12-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,
2025-12-31,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-12-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-02,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-05,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-06,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-07,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-13,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-14,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2026-01-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2026-01-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
